chr1	3700001	3750000	0	25498	318
chr1	3750001	3800000	0	24604	325
chr1	3800001	3850000	4732	23790	271
chr1	3850001	3900000	50000	0	0
chr1	3900001	3950000	50000	0	0
chr1	3950001	4000000	45268	2223	29
chr1	4000001	4050000	0	25525	399
chr1	4050001	4100000	0	24139	361
chr1	4100001	4150000	0	25640	347
chr1	4150001	4200000	0	24860	424
chr1	4200001	4250000	0	25144	379
chr1	4250001	4300000	0	22013	339
chr1	4300001	4350000	0	21273	325
chr1	4350001	4400000	0	25007	376
chr1	4400001	4450000	0	24503	420
chr1	4450001	4500000	0	23183	398
chr1	4500001	4550000	0	24148	372
chr1	4550001	4600000	0	23696	427
chr1	4600001	4650000	0	22126	368
chr1	4650001	4700000	0	25840	384
chr1	4700001	4750000	0	25620	400
chr1	4750001	4800000	0	27202	434
chr1	4800001	4850000	0	25494	402
chr1	4850001	4900000	0	22097	391
chr1	4900001	4950000	0	21585	309
chr1	4950001	5000000	0	23106	383
chr1	5000001	5050000	0	23495	401
chr1	5050001	5100000	0	21028	317
chr1	5100001	5150000	0	19915	273
chr1	5150001	5200000	0	21124	316
chr1	5200001	5250000	0	22208	359
chr1	5250001	5300000	0	20901	371
chr1	5300001	5350000	0	24216	395
chr1	5350001	5400000	0	22780	372
chr1	5400001	5450000	0	23558	443
chr1	5450001	5500000	0	24498	428
chr1	5500001	5550000	0	24685	425
chr1	5550001	5600000	0	24453	372
chr1	5600001	5650000	0	21373	325
chr1	5650001	5700000	0	22483	353
chr1	5700001	5750000	0	24732	455
chr1	5750001	5800000	0	24822	357
chr1	5800001	5850000	0	25802	375
chr1	5850001	5900000	0	25463	412
chr1	5900001	5950000	0	28060	407
chr1	5950001	6000000	0	23692	375
chr1	6000001	6050000	0	24455	375
chr1	6050001	6100000	0	27870	337
chr1	6100001	6150000	0	27649	401
chr1	6150001	6200000	0	28154	348
chr1	6200001	6250000	0	28274	444
chr1	6250001	6300000	0	26176	295
chr1	6300001	6350000	0	29817	337
chr1	6350001	6400000	0	26657	367
chr1	6400001	6450000	0	26141	306
chr1	6450001	6500000	0	27343	263
chr1	6500001	6550000	0	30174	304
chr1	6550001	6600000	0	26959	326
chr1	6600001	6650000	0	26223	299
chr1	6650001	6700000	0	27152	311
chr1	6700001	6750000	0	22985	323
chr1	6750001	6800000	0	23588	277
chr1	6800001	6850000	0	23371	280
chr1	6850001	6900000	0	20131	315
chr1	6900001	6950000	0	20667	330
chr1	6950001	7000000	0	23734	347
chr1	7000001	7050000	0	25129	360
chr1	7050001	7100000	0	22853	336
chr1	7100001	7150000	0	24663	378
chr1	7150001	7200000	0	23797	387
chr1	7200001	7250000	0	22724	338
chr1	7250001	7300000	0	22646	342
chr1	7300001	7350000	0	21723	363
chr1	7350001	7400000	0	22035	377
chr1	7400001	7450000	0	25316	399
chr1	7450001	7500000	0	24450	348
chr1	7500001	7550000	0	27353	446
chr1	7550001	7600000	0	26607	421
chr1	7600001	7650000	0	26361	393
chr1	7650001	7700000	0	25988	381
chr1	7700001	7750000	0	28464	398
chr1	7750001	7800000	0	23652	344
chr1	7800001	7850000	0	20942	245
chr1	7850001	7900000	0	20108	266
chr1	7900001	7950000	0	22492	303
chr1	7950001	8000000	0	22158	278
chr1	8000001	8050000	0	23120	263
chr1	8050001	8100000	0	21762	273
chr1	8100001	8150000	0	21667	273
chr1	8150001	8200000	0	22027	309
chr1	8200001	8250000	0	23093	276
chr1	8250001	8300000	0	24618	316
chr1	8300001	8350000	0	23299	313
chr1	8350001	8400000	0	24514	294
chr1	8400001	8450000	0	25632	329
chr1	8450001	8500000	0	21619	288
chr1	8500001	8550000	0	21081	260
chr1	8550001	8600000	0	21222	256
chr1	8600001	8650000	0	19514	271
chr1	8650001	8700000	0	20061	273
chr1	8700001	8750000	0	20161	277
chr1	8750001	8800000	0	20457	242
chr1	8800001	8850000	0	20373	282
chr1	8850001	8900000	0	21810	263
chr1	8900001	8950000	0	24855	288
chr1	8950001	9000000	0	23471	264
chr1	9000001	9050000	0	24089	282
chr1	9050001	9100000	0	25402	321
chr1	9100001	9150000	0	23560	307
chr1	9150001	9200000	0	24449	325
chr1	9200001	9250000	0	25432	333
chr1	9250001	9300000	0	24815	308
chr1	9300001	9350000	0	25993	363
chr1	9350001	9400000	0	27013	374
chr1	9400001	9450000	0	27185	369
chr1	9450001	9500000	0	25408	321
chr1	9500001	9550000	0	24898	295
chr1	9550001	9600000	0	24494	265
chr1	9600001	9650000	0	23046	258
chr1	9650001	9700000	0	27827	324
chr1	9700001	9750000	0	25239	264
chr1	9750001	9800000	0	26066	294
chr1	9800001	9850000	0	23425	301
chr1	9850001	9900000	0	23842	253
chr1	9900001	9950000	0	26411	293
chr1	9950001	10000000	0	23376	247
chr1	10000001	10050000	0	23194	236
chr1	10050001	10100000	0	23781	236
chr1	10100001	10150000	0	22502	312
chr1	10150001	10200000	0	21197	262
chr1	10200001	10250000	0	22220	257
chr1	10250001	10300000	0	22539	240
chr1	10300001	10350000	0	20602	266
chr1	10350001	10400000	0	20333	322
chr1	10400001	10450000	0	22126	297
chr1	10450001	10500000	0	24087	232
chr1	10500001	10550000	0	23695	255
chr1	10550001	10600000	0	22499	327
chr1	10600001	10650000	0	20884	291
chr1	10650001	10700000	0	25313	369
chr1	10700001	10750000	0	30076	389
chr1	10750001	10800000	0	28218	370
chr1	10800001	10850000	0	26963	395
chr1	10850001	10900000	0	26484	384
chr1	10900001	10950000	0	25742	363
chr1	10950001	11000000	0	25819	345
chr1	11000001	11050000	0	26036	356
chr1	11050001	11100000	0	22992	253
chr1	11100001	11150000	0	25446	298
chr1	11150001	11200000	0	22932	318
chr1	11200001	11250000	0	22199	290
chr1	11250001	11300000	0	21476	326
chr1	11300001	11350000	0	23587	249
chr1	11350001	11400000	0	25949	370
chr1	11400001	11450000	0	25220	345
chr1	11450001	11500000	0	24269	333
chr1	11500001	11550000	0	26605	458
chr1	11550001	11600000	0	26230	373
chr1	11600001	11650000	0	24547	402
chr1	11650001	11700000	0	25622	376
chr1	11700001	11750000	0	27245	333
chr1	11750001	11800000	0	26544	362
chr1	11800001	11850000	0	27042	313
chr1	11850001	11900000	0	24776	332
chr1	11900001	11950000	0	25727	356
chr1	11950001	12000000	0	25599	253
chr1	12000001	12050000	0	26197	314
chr1	12050001	12100000	0	26057	290
chr1	12100001	12150000	0	25801	351
chr1	12150001	12200000	0	24729	294
chr1	12200001	12250000	0	27073	327
chr1	12250001	12300000	0	25426	324
chr1	12300001	12350000	0	21138	310
chr1	12350001	12400000	0	20571	327
chr1	12400001	12450000	0	19957	288
chr1	12450001	12500000	0	21198	354
chr1	12500001	12550000	0	21558	350
chr1	12550001	12600000	0	23368	317
chr1	12600001	12650000	0	26013	337
chr1	12650001	12700000	0	25608	336
chr1	12700001	12750000	0	22746	360
chr1	12750001	12800000	0	21518	310
chr1	12800001	12850000	0	22397	352
chr1	12850001	12900000	0	22355	177
chr1	12900001	12950000	0	22265	57
chr1	12950001	13000000	0	23203	28
chr1	13000001	13050000	0	22736	5
chr1	13050001	13100000	47002	1405	2
chr1	13100001	13150000	2998	21805	9
chr1	13150001	13200000	0	22620	105
chr1	13200001	13250000	30088	9461	32
chr1	13250001	13300000	50000	0	0
chr1	13300001	13350000	19912	13561	1
chr1	13350001	13400000	0	23376	14
chr1	13400001	13450000	0	23080	0
chr1	13450001	13500000	0	23115	2
chr1	13500001	13550000	0	23585	5
chr1	13550001	13600000	42838	3295	0
chr1	13600001	13650000	7162	19717	0
chr1	13650001	13700000	0	23113	4
chr1	13700001	13750000	0	23137	6
chr1	13750001	13800000	0	24222	174
chr1	13800001	13850000	0	24906	374
chr1	13850001	13900000	0	22740	290
chr1	13900001	13950000	0	23058	362
chr1	13950001	14000000	0	21990	295
chr1	14000001	14050000	0	20464	326
chr1	14050001	14100000	0	20354	276
chr1	14100001	14150000	0	23883	341
chr1	14150001	14200000	0	21561	358
chr1	14200001	14250000	0	22459	351
chr1	14250001	14300000	0	21718	376
chr1	14300001	14350000	0	20433	321
chr1	14350001	14400000	0	21760	361
chr1	14400001	14450000	0	21550	361
chr1	14450001	14500000	0	21518	363
chr1	14500001	14550000	0	20249	321
chr1	14550001	14600000	0	20806	370
chr1	14600001	14650000	0	20804	343
chr1	14650001	14700000	0	21383	341
chr1	14700001	14750000	0	20966	290
chr1	14750001	14800000	0	22212	386
chr1	14800001	14850000	0	21452	359
chr1	14850001	14900000	0	21985	338
chr1	14900001	14950000	0	22741	415
chr1	14950001	15000000	0	22964	371
chr1	15000001	15050000	0	23509	414
chr1	15050001	15100000	0	23719	425
chr1	15100001	15150000	0	24270	382
chr1	15150001	15200000	0	24138	417
chr1	15200001	15250000	0	24388	369
chr1	15250001	15300000	0	26019	349
chr1	15300001	15350000	0	25891	368
chr1	15350001	15400000	0	26037	394
chr1	15400001	15450000	0	25196	404
chr1	15450001	15500000	0	24300	352
chr1	15500001	15550000	0	24054	373
chr1	15550001	15600000	0	22374	302
chr1	15600001	15650000	0	23323	371
chr1	15650001	15700000	0	24693	383
chr1	15700001	15750000	0	25514	321
chr1	15750001	15800000	0	25518	334
chr1	15800001	15850000	0	24103	319
chr1	15850001	15900000	0	21864	249
chr1	15900001	15950000	0	23604	264
chr1	15950001	16000000	0	21316	302
chr1	16000001	16050000	0	24731	289
chr1	16050001	16100000	0	28795	352
chr1	16100001	16150000	0	24578	271
chr1	16150001	16200000	0	23072	229
chr1	16200001	16250000	0	20260	238
chr1	16250001	16300000	0	25202	340
chr1	16300001	16350000	0	26094	366
chr1	16350001	16400000	0	29447	335
chr1	16400001	16450000	0	26290	352
chr1	16450001	16500000	0	28072	379
chr1	16500001	16550000	0	26851	352
chr1	16550001	16600000	0	24052	307
chr1	16600001	16650000	0	21973	292
chr1	16650001	16700000	0	22789	234
chr1	16700001	16750000	0	25227	336
chr1	16750001	16800000	0	23749	261
chr1	16800001	16850000	0	25073	211
chr1	16850001	16900000	0	22294	173
chr1	16900001	16950000	0	22717	450
chr1	16950001	17000000	0	24931	298
chr1	17000001	17050000	0	26837	421
chr1	17050001	17100000	0	23403	158
chr1	17100001	17150000	24342	11366	80
chr1	17150001	17200000	25658	11272	46
chr1	17200001	17250000	0	23710	267
chr1	17250001	17300000	0	27856	349
chr1	17300001	17350000	0	27830	352
chr1	17350001	17400000	0	22615	257
chr1	17400001	17450000	0	26158	360
chr1	17450001	17500000	0	23694	332
chr1	17500001	17550000	0	24929	332
chr1	17550001	17600000	0	26080	385
chr1	17600001	17650000	0	24416	345
chr1	17650001	17700000	0	24603	312
chr1	17700001	17750000	0	25887	371
chr1	17750001	17800000	0	25030	233
chr1	17800001	17850000	0	24698	295
chr1	17850001	17900000	0	26135	382
chr1	17900001	17950000	0	27196	427
chr1	17950001	18000000	0	27722	418
chr1	18000001	18050000	0	26561	402
chr1	18050001	18100000	0	25365	443
chr1	18100001	18150000	0	23450	386
chr1	18150001	18200000	0	24751	430
chr1	18200001	18250000	0	24197	435
chr1	18250001	18300000	0	24225	470
chr1	18300001	18350000	0	24114	418
chr1	18350001	18400000	0	24225	463
chr1	18400001	18450000	0	25116	423
chr1	18450001	18500000	0	25260	421
chr1	18500001	18550000	0	24457	449
chr1	18550001	18600000	0	24528	423
chr1	18600001	18650000	0	25361	437
chr1	18650001	18700000	0	24428	378
chr1	18700001	18750000	0	24728	443
chr1	18750001	18800000	0	22995	376
chr1	18800001	18850000	0	22370	366
chr1	18850001	18900000	0	25030	416
chr1	18900001	18950000	0	24223	385
chr1	18950001	19000000	0	26229	419
chr1	19000001	19050000	0	26171	424
chr1	19050001	19100000	0	24344	437
chr1	19100001	19150000	0	25425	468
chr1	19150001	19200000	0	25492	441
chr1	19200001	19250000	0	27175	387
chr1	19250001	19300000	0	26153	378
chr1	19300001	19350000	0	22637	357
chr1	19350001	19400000	0	26310	371
chr1	19400001	19450000	0	23692	374
chr1	19450001	19500000	0	21031	318
chr1	19500001	19550000	0	20986	289
chr1	19550001	19600000	0	24571	315
chr1	19600001	19650000	0	24562	306
chr1	19650001	19700000	0	26985	341
chr1	19700001	19750000	0	24300	340
chr1	19750001	19800000	0	23419	298
chr1	19800001	19850000	0	23806	317
chr1	19850001	19900000	0	22225	255
chr1	19900001	19950000	0	21857	296
chr1	19950001	20000000	0	26180	327
chr1	20000001	20050000	0	24908	366
chr1	20050001	20100000	0	24682	375
chr1	20100001	20150000	0	23768	353
chr1	20150001	20200000	0	21001	300
chr1	20200001	20250000	0	22224	303
chr1	20250001	20300000	0	22701	374
chr1	20300001	20350000	0	21060	275
chr1	20350001	20400000	0	21169	365
chr1	20400001	20450000	0	24274	398
chr1	20450001	20500000	0	25460	444
chr1	20500001	20550000	0	23539	402
chr1	20550001	20600000	0	22461	353
chr1	20600001	20650000	0	25379	400
chr1	20650001	20700000	0	24894	404
chr1	20700001	20750000	0	24066	423
chr1	20750001	20800000	0	24299	371
chr1	20800001	20850000	0	24816	303
chr1	20850001	20900000	0	24154	377
chr1	20900001	20950000	0	23958	322
chr1	20950001	21000000	0	24993	304
chr1	21000001	21050000	0	26579	339
chr1	21050001	21100000	0	22661	308
chr1	21100001	21150000	0	22016	225
chr1	21150001	21200000	0	19689	249
chr1	21200001	21250000	0	18688	248
chr1	21250001	21300000	0	19075	254
chr1	21300001	21350000	0	18851	259
chr1	21350001	21400000	0	20033	231
chr1	21400001	21450000	0	19430	235
chr1	21450001	21500000	0	20713	257
chr1	21500001	21550000	0	23857	262
chr1	21550001	21600000	0	25732	317
chr1	21600001	21650000	0	25904	352
chr1	21650001	21700000	0	25398	318
chr1	21700001	21750000	0	22453	247
chr1	21750001	21800000	0	23314	230
chr1	21800001	21850000	0	24173	320
chr1	21850001	21900000	0	25704	378
chr1	21900001	21950000	0	28667	375
chr1	21950001	22000000	0	27597	392
chr1	22000001	22050000	0	20820	271
chr1	22050001	22100000	0	20686	252
chr1	22100001	22150000	0	24279	252
chr1	22150001	22200000	0	28462	377
chr1	22200001	22250000	0	27645	413
chr1	22250001	22300000	0	25947	344
chr1	22300001	22350000	0	24838	206
chr1	22350001	22400000	0	23100	214
chr1	22400001	22450000	0	22179	302
chr1	22450001	22500000	0	27004	415
chr1	22500001	22550000	0	24754	402
chr1	22550001	22600000	0	26924	421
chr1	22600001	22650000	0	23724	400
chr1	22650001	22700000	0	24860	430
chr1	22700001	22750000	0	24410	396
chr1	22750001	22800000	0	20780	315
chr1	22800001	22850000	0	20927	352
chr1	22850001	22900000	0	27150	426
chr1	22900001	22950000	0	27124	409
chr1	22950001	23000000	0	25855	445
chr1	23000001	23050000	0	25335	387
chr1	23050001	23100000	0	25638	405
chr1	23100001	23150000	0	26223	451
chr1	23150001	23200000	0	25555	420
chr1	23200001	23250000	0	26071	407
chr1	23250001	23300000	0	23516	346
chr1	23300001	23350000	0	22579	283
chr1	23350001	23400000	0	18995	290
chr1	23400001	23450000	0	21546	353
chr1	23450001	23500000	0	21407	274
chr1	23500001	23550000	0	24311	317
chr1	23550001	23600000	0	23268	291
chr1	23600001	23650000	0	18827	267
chr1	23650001	23700000	0	22295	243
chr1	23700001	23750000	0	23932	352
chr1	23750001	23800000	0	25025	404
chr1	23800001	23850000	0	24794	334
chr1	23850001	23900000	0	25183	306
chr1	23900001	23950000	0	24485	380
chr1	23950001	24000000	0	23926	309
chr1	24000001	24050000	0	23468	282
chr1	24050001	24100000	0	23092	276
chr1	24100001	24150000	0	25099	282
chr1	24150001	24200000	0	22556	229
chr1	24200001	24250000	0	23868	293
chr1	24250001	24300000	0	21515	38
chr1	24300001	24350000	0	22796	1
chr1	24350001	24400000	0	23573	255
chr1	24400001	24450000	0	26733	435
chr1	24450001	24500000	0	23938	366
chr1	24500001	24550000	0	24217	317
chr1	24550001	24600000	0	22676	334
chr1	24600001	24650000	0	23355	384
chr1	24650001	24700000	0	25196	438
chr1	24700001	24750000	0	21265	293
chr1	24750001	24800000	0	22435	335
chr1	24800001	24850000	0	22360	292
chr1	24850001	24900000	0	22565	322
chr1	24900001	24950000	0	22953	308
chr1	24950001	25000000	0	21047	253
chr1	25000001	25050000	0	24532	292
chr1	25050001	25100000	0	22579	257
chr1	25100001	25150000	0	20826	229
chr1	25150001	25200000	0	22517	268
chr1	25200001	25250000	0	25293	336
chr1	25250001	25300000	0	27032	401
chr1	25300001	25350000	0	25797	439
chr1	25350001	25400000	0	26317	390
chr1	25400001	25450000	0	24453	362
chr1	25450001	25500000	0	21996	311
chr1	25500001	25550000	0	23987	340
chr1	25550001	25600000	0	22816	199
chr1	25600001	25650000	0	23433	155
chr1	25650001	25700000	0	21950	148
chr1	25700001	25750000	0	23561	146
chr1	25750001	25800000	0	20634	273
chr1	25800001	25850000	0	22192	273
chr1	25850001	25900000	0	26841	393
chr1	25900001	25950000	0	25038	306
chr1	25950001	26000000	0	22460	347
chr1	26000001	26050000	0	23328	380
chr1	26050001	26100000	0	26263	434
chr1	26100001	26150000	0	27073	358
chr1	26150001	26200000	0	22709	283
chr1	26200001	26250000	0	24410	298
chr1	26250001	26300000	0	22968	349
chr1	26300001	26350000	0	24181	324
chr1	26350001	26400000	0	26040	372
chr1	26400001	26450000	0	22781	269
chr1	26450001	26500000	0	24216	300
chr1	26500001	26550000	0	25376	359
chr1	26550001	26600000	0	22484	241
chr1	26600001	26650000	0	26614	305
chr1	26650001	26700000	0	26500	392
chr1	26700001	26750000	0	23301	277
chr1	26750001	26800000	0	23181	276
chr1	26800001	26850000	0	23695	241
chr1	26850001	26900000	0	26485	283
chr1	26900001	26950000	0	23182	232
chr1	26950001	27000000	0	22257	205
chr1	27000001	27050000	0	22779	284
chr1	27050001	27100000	0	22753	294
chr1	27100001	27150000	0	24454	256
chr1	27150001	27200000	0	25882	311
chr1	27200001	27250000	0	24390	307
chr1	27250001	27300000	0	24676	316
chr1	27300001	27350000	0	25510	304
chr1	27350001	27400000	0	25741	286
chr1	27400001	27450000	0	25438	356
chr1	27450001	27500000	0	24796	365
chr1	27500001	27550000	0	22532	235
chr1	27550001	27600000	0	22545	269
chr1	27600001	27650000	0	23830	263
chr1	27650001	27700000	0	27904	302
chr1	27700001	27750000	0	25680	310
chr1	27750001	27800000	0	21612	248
chr1	27800001	27850000	0	24174	244
chr1	27850001	27900000	0	28217	347
chr1	27900001	27950000	0	27236	349
chr1	27950001	28000000	0	25439	283
chr1	28000001	28050000	0	22175	292
chr1	28050001	28100000	0	22049	263
chr1	28100001	28150000	0	20651	231
chr1	28150001	28200000	0	24388	239
chr1	28200001	28250000	0	23615	224
chr1	28250001	28300000	0	24739	333
chr1	28300001	28350000	0	20546	260
chr1	28350001	28400000	0	18946	276
chr1	28400001	28450000	0	21408	215
chr1	28450001	28500000	0	23551	257
chr1	28500001	28550000	0	23003	277
chr1	28550001	28600000	0	23393	234
chr1	28600001	28650000	0	23262	249
chr1	28650001	28700000	0	22972	232
chr1	28700001	28750000	0	21055	231
chr1	28750001	28800000	0	21145	223
chr1	28800001	28850000	0	23277	253
chr1	28850001	28900000	0	24297	241
chr1	28900001	28950000	0	24002	247
chr1	28950001	29000000	0	23888	206
chr1	29000001	29050000	0	22728	238
chr1	29050001	29100000	0	22009	237
chr1	29100001	29150000	0	24740	341
chr1	29150001	29200000	0	24769	333
chr1	29200001	29250000	0	24379	275
chr1	29250001	29300000	0	20281	273
chr1	29300001	29350000	0	19786	251
chr1	29350001	29400000	0	19850	229
chr1	29400001	29450000	0	22254	253
chr1	29450001	29500000	0	23710	302
chr1	29500001	29550000	0	23948	312
chr1	29550001	29600000	0	25205	364
chr1	29600001	29650000	0	25638	393
chr1	29650001	29700000	0	25029	382
chr1	29700001	29750000	0	23109	385
chr1	29750001	29800000	0	24853	423
chr1	29800001	29850000	0	24219	438
chr1	29850001	29900000	21918	13551	206
chr1	29900001	29950000	50000	0	0
chr1	29950001	30000000	50000	0	0
chr1	30000001	30050000	28082	10495	167
chr1	30050001	30100000	0	22663	361
chr1	30100001	30150000	0	23774	393
chr1	30150001	30200000	0	25195	407
chr1	30200001	30250000	0	23463	324
chr1	30250001	30300000	0	23237	374
chr1	30300001	30350000	0	23636	424
chr1	30350001	30400000	0	24317	397
chr1	30400001	30450000	0	24634	464
chr1	30450001	30500000	0	22137	364
chr1	30500001	30550000	0	24409	422
chr1	30550001	30600000	0	25832	416
chr1	30600001	30650000	0	22543	398
chr1	30650001	30700000	0	23171	373
chr1	30700001	30750000	0	25051	444
chr1	30750001	30800000	0	23301	415
chr1	30800001	30850000	0	23740	379
chr1	30850001	30900000	0	25275	454
chr1	30900001	30950000	0	22841	320
chr1	30950001	31000000	0	24630	358
chr1	31000001	31050000	0	21655	379
chr1	31050001	31100000	0	22371	322
chr1	31100001	31150000	0	25159	416
chr1	31150001	31200000	0	26601	414
chr1	31200001	31250000	0	26404	342
chr1	31250001	31300000	0	25933	370
chr1	31300001	31350000	0	24842	370
chr1	31350001	31400000	0	26339	348
chr1	31400001	31450000	0	20709	279
chr1	31450001	31500000	0	19624	285
chr1	31500001	31550000	0	21923	217
chr1	31550001	31600000	0	22874	259
chr1	31600001	31650000	0	24434	244
chr1	31650001	31700000	0	25145	327
chr1	31700001	31750000	0	22873	325
chr1	31750001	31800000	0	21401	305
chr1	31800001	31850000	0	21699	343
chr1	31850001	31900000	0	25076	391
chr1	31900001	31950000	0	22638	325
chr1	31950001	32000000	0	21972	356
chr1	32000001	32050000	0	23457	339
chr1	32050001	32100000	0	24912	326
chr1	32100001	32150000	0	26280	427
chr1	32150001	32200000	0	27701	405
chr1	32200001	32250000	0	28334	438
chr1	32250001	32300000	0	24367	300
chr1	32300001	32350000	0	22470	296
chr1	32350001	32400000	0	20580	233
chr1	32400001	32450000	0	23518	253
chr1	32450001	32500000	0	22709	281
chr1	32500001	32550000	0	22916	258
chr1	32550001	32600000	0	23336	228
chr1	32600001	32650000	0	22355	275
chr1	32650001	32700000	0	25678	336
chr1	32700001	32750000	0	25360	307
chr1	32750001	32800000	0	23487	278
chr1	32800001	32850000	0	26457	307
chr1	32850001	32900000	0	22883	273
chr1	32900001	32950000	0	22859	276
chr1	32950001	33000000	0	22397	224
chr1	33000001	33050000	0	21923	251
chr1	33050001	33100000	0	21943	277
chr1	33100001	33150000	0	21999	219
chr1	33150001	33200000	0	25456	333
chr1	33200001	33250000	0	26525	345
chr1	33250001	33300000	0	21985	251
chr1	33300001	33350000	0	23593	315
chr1	33350001	33400000	0	25001	361
chr1	33400001	33450000	0	23406	242
chr1	33450001	33500000	0	23051	332
chr1	33500001	33550000	0	24061	247
chr1	33550001	33600000	0	22723	303
chr1	33600001	33650000	0	25694	368
chr1	33650001	33700000	0	20695	276
chr1	33700001	33750000	0	24884	363
chr1	33750001	33800000	0	25415	321
chr1	33800001	33850000	0	24082	342
chr1	33850001	33900000	0	20312	289
chr1	33900001	33950000	0	22550	357
chr1	33950001	34000000	0	22368	324
chr1	34000001	34050000	0	22194	379
chr1	34050001	34100000	0	22656	397
chr1	34100001	34150000	0	22619	364
chr1	34150001	34200000	0	21965	374
chr1	34200001	34250000	0	22399	411
chr1	34250001	34300000	0	22738	374
chr1	34300001	34350000	0	22510	385
chr1	34350001	34400000	0	22761	370
chr1	34400001	34450000	0	23946	452
chr1	34450001	34500000	0	22464	393
chr1	34500001	34550000	0	22450	341
chr1	34550001	34600000	0	21738	311
chr1	34600001	34650000	0	23793	354
chr1	34650001	34700000	0	23110	426
chr1	34700001	34750000	0	21219	311
chr1	34750001	34800000	0	20510	371
chr1	34800001	34850000	0	22096	421
chr1	34850001	34900000	0	21523	408
chr1	34900001	34950000	0	22804	414
chr1	34950001	35000000	0	20519	324
chr1	35000001	35050000	0	20683	285
chr1	35050001	35100000	0	22770	397
chr1	35100001	35150000	0	22296	324
chr1	35150001	35200000	0	22953	416
chr1	35200001	35250000	0	25258	412
chr1	35250001	35300000	0	22812	335
chr1	35300001	35350000	0	24371	317
chr1	35350001	35400000	0	24515	394
chr1	35400001	35450000	0	21192	264
chr1	35450001	35500000	0	19614	241
chr1	35500001	35550000	0	21188	272
chr1	35550001	35600000	0	21173	250
chr1	35600001	35650000	0	21477	237
chr1	35650001	35700000	0	21851	220
chr1	35700001	35750000	0	20714	245
chr1	35750001	35800000	0	19970	260
chr1	35800001	35850000	0	18730	228
chr1	35850001	35900000	0	19800	284
chr1	35900001	35950000	0	21728	312
chr1	35950001	36000000	0	20002	266
chr1	36000001	36050000	0	24154	296
chr1	36050001	36100000	0	21907	314
chr1	36100001	36150000	0	22272	284
chr1	36150001	36200000	0	24017	331
chr1	36200001	36250000	0	21058	267
chr1	36250001	36300000	0	21686	218
chr1	36300001	36350000	0	21725	279
chr1	36350001	36400000	0	22238	307
chr1	36400001	36450000	0	18547	237
chr1	36450001	36500000	0	19714	216
chr1	36500001	36550000	0	20385	226
chr1	36550001	36600000	0	27811	321
chr1	36600001	36650000	0	26075	302
chr1	36650001	36700000	0	23882	231
chr1	36700001	36750000	0	21596	253
chr1	36750001	36800000	0	24689	319
chr1	36800001	36850000	0	26089	296
