chr1 6000001 6050000 0 24455
chr1 6050001 6100000 0 27870
chr1 6100001 6150000 0 27649
chr1 6150001 6200000 0 28154
chr1 6200001 6250000 0 28274
chr1 6250001 6300000 0 26176
chr1 6300001 6350000 0 29817
chr1 6350001 6400000 0 26657
chr1 6400001 6450000 0 26141
chr1 6450001 6500000 0 27343
chr1 6500001 6550000 0 30174
chr1 6550001 6600000 0 26959
chr1 6600001 6650000 0 26223
chr1 6650001 6700000 0 27152
chr1 6700001 6750000 0 22985
chr1 6750001 6800000 0 23588
chr1 6800001 6850000 0 23371
chr1 6850001 6900000 0 20131
chr1 6900001 6950000 0 20667
chr1 6950001 7000000 0 23734
chr1 7000001 7050000 0 25129
chr1 7050001 7100000 0 22853
chr1 7100001 7150000 0 24663
chr1 7150001 7200000 0 23797
chr1 7200001 7250000 0 22724
chr1 7250001 7300000 0 22646
chr1 7300001 7350000 0 21723
chr1 7350001 7400000 0 22035
chr1 7400001 7450000 0 25316
chr1 7450001 7500000 0 24450
chr1 7500001 7550000 0 27353
chr1 7550001 7600000 0 26607
chr1 7600001 7650000 0 26361
chr1 7650001 7700000 0 25988
chr1 7700001 7750000 0 28464
chr1 7750001 7800000 0 23652
chr1 7800001 7850000 0 20942
chr1 7850001 7900000 0 20108
chr1 7900001 7950000 0 22492
chr1 7950001 8000000 0 22158
chr1 8000001 8050000 0 23120
chr1 8050001 8100000 0 21762
chr1 8100001 8150000 0 21667
chr1 8150001 8200000 0 22027
chr1 8200001 8250000 0 23093
chr1 8250001 8300000 0 24618
chr1 8300001 8350000 0 23299
chr1 8350001 8400000 0 24514
chr1 8400001 8450000 0 25632
chr1 8450001 8500000 0 21619
chr1 8500001 8550000 0 21081
chr1 8550001 8600000 0 21222
chr1 8600001 8650000 0 19514
chr1 8650001 8700000 0 20061
chr1 8700001 8750000 0 20161
chr1 8750001 8800000 0 20457
chr1 8800001 8850000 0 20373
chr1 8850001 8900000 0 21810
chr1 8900001 8950000 0 24855
chr1 8950001 9000000 0 23471
chr1 9000001 9050000 0 24089
chr1 9050001 9100000 0 25402
chr1 9100001 9150000 0 23560
chr1 9150001 9200000 0 24449
chr1 9200001 9250000 0 25432
chr1 9250001 9300000 0 24815
chr1 9300001 9350000 0 25993
chr1 9350001 9400000 0 27013
chr1 9400001 9450000 0 27185
chr1 9450001 9500000 0 25408
chr1 9500001 9550000 0 24898
chr1 9550001 9600000 0 24494
chr1 9600001 9650000 0 23046
chr1 9650001 9700000 0 27827
chr1 9700001 9750000 0 25239
chr1 9750001 9800000 0 26066
chr1 9800001 9850000 0 23425
chr1 9850001 9900000 0 23842
chr1 9900001 9950000 0 26411
chr1 9950001 10000000 0 23376
chr1 10000001 10050000 0 23194
chr1 10050001 10100000 0 23781
chr1 10100001 10150000 0 22502
chr1 10150001 10200000 0 21197
chr1 10200001 10250000 0 22220
chr1 10250001 10300000 0 22539
chr1 10300001 10350000 0 20602
chr1 10350001 10400000 0 20333
chr1 10400001 10450000 0 22126
chr1 10450001 10500000 0 24087
chr1 10500001 10550000 0 23695
chr1 10550001 10600000 0 22499
chr1 10600001 10650000 0 20884
chr1 10650001 10700000 0 25313
chr1 10700001 10750000 0 30076
chr1 10750001 10800000 0 28218
chr1 10800001 10850000 0 26963
chr1 10850001 10900000 0 26484
chr1 10900001 10950000 0 25742
chr1 10950001 11000000 0 25819
chr1 11000001 11050000 0 26036
chr1 11050001 11100000 0 22992
chr1 11100001 11150000 0 25446
chr1 11150001 11200000 0 22932
chr1 11200001 11250000 0 22199
chr1 11250001 11300000 0 21476
chr1 11300001 11350000 0 23587
chr1 11350001 11400000 0 25949
chr1 11400001 11450000 0 25220
chr1 11450001 11500000 0 24269
chr1 11500001 11550000 0 26605
chr1 11550001 11600000 0 26230
chr1 11600001 11650000 0 24547
chr1 11650001 11700000 0 25622
chr1 11700001 11750000 0 27245
chr1 11750001 11800000 0 26544
chr1 11800001 11850000 0 27042
chr1 11850001 11900000 0 24776
chr1 11900001 11950000 0 25727
chr1 11950001 12000000 0 25599
chr1 12000001 12050000 0 26197
chr1 12050001 12100000 0 26057
chr1 12100001 12150000 0 25801
chr1 12150001 12200000 0 24729
chr1 12200001 12250000 0 27073
chr1 12250001 12300000 0 25426
chr1 12300001 12350000 0 21138
chr1 12350001 12400000 0 20571
chr1 12400001 12450000 0 19957
chr1 12450001 12500000 0 21198
chr1 12500001 12550000 0 21558
chr1 12550001 12600000 0 23368
chr1 12600001 12650000 0 26013
chr1 12650001 12700000 0 25608
chr1 12700001 12750000 0 22746
chr1 12750001 12800000 0 21518
chr1 12800001 12850000 0 22397
chr1 12850001 12900000 0 22355
chr1 12900001 12950000 0 22265
chr1 12950001 13000000 0 23203
chr1 13000001 13050000 0 22736
chr1 13050001 13100000 47002 1405
chr1 13100001 13150000 2998 21805
chr1 13150001 13200000 0 22620
chr1 13200001 13250000 30088 9461
chr1 13250001 13300000 50000 0
chr1 13300001 13350000 19912 13561
chr1 13350001 13400000 0 23376
chr1 13400001 13450000 0 23080
chr1 13450001 13500000 0 23115
chr1 13500001 13550000 0 23585
chr1 13550001 13600000 42838 3295
chr1 13600001 13650000 7162 19717
chr1 13650001 13700000 0 23113
chr1 13700001 13750000 0 23137
chr1 13750001 13800000 0 24222
chr1 13800001 13850000 0 24906
chr1 13850001 13900000 0 22740
chr1 13900001 13950000 0 23058
chr1 13950001 14000000 0 21990
chr1 14000001 14050000 0 20464
chr1 14050001 14100000 0 20354
chr1 14100001 14150000 0 23883
chr1 14150001 14200000 0 21561
chr1 14200001 14250000 0 22459
chr1 14250001 14300000 0 21718
chr1 14300001 14350000 0 20433
chr1 14350001 14400000 0 21760
chr1 14400001 14450000 0 21550
chr1 14450001 14500000 0 21518
chr1 14500001 14550000 0 20249
chr1 14550001 14600000 0 20806
chr1 14600001 14650000 0 20804
chr1 14650001 14700000 0 21383
chr1 14700001 14750000 0 20966
chr1 14750001 14800000 0 22212
chr1 14800001 14850000 0 21452
chr1 14850001 14900000 0 21985
chr1 14900001 14950000 0 22741
chr1 14950001 15000000 0 22964
chr1 15000001 15050000 0 23509
chr1 15050001 15100000 0 23719
chr1 15100001 15150000 0 24270
chr1 15150001 15200000 0 24138
chr1 15200001 15250000 0 24388
chr1 15250001 15300000 0 26019
chr1 15300001 15350000 0 25891
chr1 15350001 15400000 0 26037
chr1 15400001 15450000 0 25196
chr1 15450001 15500000 0 24300
chr1 15500001 15550000 0 24054
chr1 15550001 15600000 0 22374
chr1 15600001 15650000 0 23323
chr1 15650001 15700000 0 24693
chr1 15700001 15750000 0 25514
chr1 15750001 15800000 0 25518
chr1 15800001 15850000 0 24103
chr1 15850001 15900000 0 21864
chr1 15900001 15950000 0 23604
chr1 15950001 16000000 0 21316
chr1 16000001 16050000 0 24731
chr1 16050001 16100000 0 28795
chr1 16100001 16150000 0 24578
chr1 16150001 16200000 0 23072
chr1 16200001 16250000 0 20260
chr1 16250001 16300000 0 25202
chr1 16300001 16350000 0 26094
chr1 16350001 16400000 0 29447
chr1 16400001 16450000 0 26290
chr1 16450001 16500000 0 28072
chr1 16500001 16550000 0 26851
chr1 16550001 16600000 0 24052
chr1 16600001 16650000 0 21973
chr1 16650001 16700000 0 22789
chr1 16700001 16750000 0 25227
chr1 16750001 16800000 0 23749
chr1 16800001 16850000 0 25073
chr1 16850001 16900000 0 22294
chr1 16900001 16950000 0 22717
chr1 16950001 17000000 0 24931
chr1 17000001 17050000 0 26837
chr1 17050001 17100000 0 23403
chr1 17100001 17150000 24342 11366
chr1 17150001 17200000 25658 11272
chr1 17200001 17250000 0 23710
chr1 17250001 17300000 0 27856
chr1 17300001 17350000 0 27830
chr1 17350001 17400000 0 22615
chr1 17400001 17450000 0 26158
chr1 17450001 17500000 0 23694
chr1 17500001 17550000 0 24929
chr1 17550001 17600000 0 26080
chr1 17600001 17650000 0 24416
chr1 17650001 17700000 0 24603
chr1 17700001 17750000 0 25887
chr1 17750001 17800000 0 25030
chr1 17800001 17850000 0 24698
chr1 17850001 17900000 0 26135
chr1 17900001 17950000 0 27196
chr1 17950001 18000000 0 27722
chr1 18000001 18050000 0 26561
chr1 18050001 18100000 0 25365
chr1 18100001 18150000 0 23450
chr1 18150001 18200000 0 24751
chr1 18200001 18250000 0 24197
chr1 18250001 18300000 0 24225
chr1 18300001 18350000 0 24114
chr1 18350001 18400000 0 24225
chr1 18400001 18450000 0 25116
chr1 18450001 18500000 0 25260
chr1 18500001 18550000 0 24457
chr1 18550001 18600000 0 24528
chr1 18600001 18650000 0 25361
chr1 18650001 18700000 0 24428
chr1 18700001 18750000 0 24728
chr1 18750001 18800000 0 22995
chr1 18800001 18850000 0 22370
chr1 18850001 18900000 0 25030
chr1 18900001 18950000 0 24223
chr1 18950001 19000000 0 26229
chr1 19000001 19050000 0 26171
chr1 19050001 19100000 0 24344
chr1 19100001 19150000 0 25425
chr1 19150001 19200000 0 25492
chr1 19200001 19250000 0 27175
chr1 19250001 19300000 0 26153
chr1 19300001 19350000 0 22637
chr1 19350001 19400000 0 26310
chr1 19400001 19450000 0 23692
chr1 19450001 19500000 0 21031
chr1 19500001 19550000 0 20986
chr1 19550001 19600000 0 24571
chr1 19600001 19650000 0 24562
chr1 19650001 19700000 0 26985
chr1 19700001 19750000 0 24300
chr1 19750001 19800000 0 23419
chr1 19800001 19850000 0 23806
chr1 19850001 19900000 0 22225
chr1 19900001 19950000 0 21857
chr1 19950001 20000000 0 26180
chr1 20000001 20050000 0 24908
chr1 20050001 20100000 0 24682
chr1 20100001 20150000 0 23768
chr1 20150001 20200000 0 21001
chr1 20200001 20250000 0 22224
chr1 20250001 20300000 0 22701
chr1 20300001 20350000 0 21060
chr1 20350001 20400000 0 21169
chr1 20400001 20450000 0 24274
chr1 20450001 20500000 0 25460
chr1 20500001 20550000 0 23539
chr1 20550001 20600000 0 22461
chr1 20600001 20650000 0 25379
chr1 20650001 20700000 0 24894
chr1 20700001 20750000 0 24066
chr1 20750001 20800000 0 24299
chr1 20800001 20850000 0 24816
chr1 20850001 20900000 0 24154
chr1 20900001 20950000 0 23958
chr1 20950001 21000000 0 24993
chr1 21000001 21050000 0 26579
chr1 21050001 21100000 0 22661
chr1 21100001 21150000 0 22016
chr1 21150001 21200000 0 19689
chr1 21200001 21250000 0 18688
chr1 21250001 21300000 0 19075
chr1 21300001 21350000 0 18851
chr1 21350001 21400000 0 20033
chr1 21400001 21450000 0 19430
chr1 21450001 21500000 0 20713
chr1 21500001 21550000 0 23857
chr1 21550001 21600000 0 25732
chr1 21600001 21650000 0 25904
chr1 21650001 21700000 0 25398
chr1 21700001 21750000 0 22453
chr1 21750001 21800000 0 23314
chr1 21800001 21850000 0 24173
chr1 21850001 21900000 0 25704
chr1 21900001 21950000 0 28667
chr1 21950001 22000000 0 27597
chr1 22000001 22050000 0 20820
chr1 22050001 22100000 0 20686
chr1 22100001 22150000 0 24279
chr1 22150001 22200000 0 28462
chr1 22200001 22250000 0 27645
chr1 22250001 22300000 0 25947
chr1 22300001 22350000 0 24838
chr1 22350001 22400000 0 23100
chr1 22400001 22450000 0 22179
chr1 22450001 22500000 0 27004
chr1 22500001 22550000 0 24754
chr1 22550001 22600000 0 26924
chr1 22600001 22650000 0 23724
chr1 22650001 22700000 0 24860
chr1 22700001 22750000 0 24410
chr1 22750001 22800000 0 20780
chr1 22800001 22850000 0 20927
chr1 22850001 22900000 0 27150
chr1 22900001 22950000 0 27124
chr1 22950001 23000000 0 25855
chr1 23000001 23050000 0 25335
chr1 23050001 23100000 0 25638
chr1 23100001 23150000 0 26223
chr1 23150001 23200000 0 25555
chr1 23200001 23250000 0 26071
chr1 23250001 23300000 0 23516
chr1 23300001 23350000 0 22579
chr1 23350001 23400000 0 18995
chr1 23400001 23450000 0 21546
chr1 23450001 23500000 0 21407
chr1 23500001 23550000 0 24311
chr1 23550001 23600000 0 23268
chr1 23600001 23650000 0 18827
chr1 23650001 23700000 0 22295
chr1 23700001 23750000 0 23932
chr1 23750001 23800000 0 25025
chr1 23800001 23850000 0 24794
chr1 23850001 23900000 0 25183
chr1 23900001 23950000 0 24485
chr1 23950001 24000000 0 23926
chr1 24000001 24050000 0 23468
chr1 24050001 24100000 0 23092
chr1 24100001 24150000 0 25099
chr1 24150001 24200000 0 22556
chr1 24200001 24250000 0 23868
chr1 24250001 24300000 0 21515
chr1 24300001 24350000 0 22796
chr1 24350001 24400000 0 23573
chr1 24400001 24450000 0 26733
chr1 24450001 24500000 0 23938
chr1 24500001 24550000 0 24217
chr1 24550001 24600000 0 22676
chr1 24600001 24650000 0 23355
chr1 24650001 24700000 0 25196
chr1 24700001 24750000 0 21265
chr1 24750001 24800000 0 22435
chr1 24800001 24850000 0 22360
chr1 24850001 24900000 0 22565
chr1 24900001 24950000 0 22953
chr1 24950001 25000000 0 21047
chr1 25000001 25050000 0 24532
chr1 25050001 25100000 0 22579
chr1 25100001 25150000 0 20826
chr1 25150001 25200000 0 22517
chr1 25200001 25250000 0 25293
chr1 25250001 25300000 0 27032
chr1 25300001 25350000 0 25797
chr1 25350001 25400000 0 26317
chr1 25400001 25450000 0 24453
chr1 25450001 25500000 0 21996
chr1 25500001 25550000 0 23987
chr1 25550001 25600000 0 22816
chr1 25600001 25650000 0 23433
chr1 25650001 25700000 0 21950
chr1 25700001 25750000 0 23561
chr1 25750001 25800000 0 20634
chr1 25800001 25850000 0 22192
chr1 25850001 25900000 0 26841
chr1 25900001 25950000 0 25038
chr1 25950001 26000000 0 22460
chr1 26000001 26050000 0 23328
chr1 26050001 26100000 0 26263
chr1 26100001 26150000 0 27073
chr1 26150001 26200000 0 22709
chr1 26200001 26250000 0 24410
chr1 26250001 26300000 0 22968
chr1 26300001 26350000 0 24181
chr1 26350001 26400000 0 26040
chr1 26400001 26450000 0 22781
chr1 26450001 26500000 0 24216
chr1 26500001 26550000 0 25376
chr1 26550001 26600000 0 22484
chr1 26600001 26650000 0 26614
chr1 26650001 26700000 0 26500
chr1 26700001 26750000 0 23301
chr1 26750001 26800000 0 23181
chr1 26800001 26850000 0 23695
chr1 26850001 26900000 0 26485
chr1 26900001 26950000 0 23182
chr1 26950001 27000000 0 22257
chr1 27000001 27050000 0 22779
chr1 27050001 27100000 0 22753
chr1 27100001 27150000 0 24454
chr1 27150001 27200000 0 25882
chr1 27200001 27250000 0 24390
chr1 27250001 27300000 0 24676
chr1 27300001 27350000 0 25510
chr1 27350001 27400000 0 25741
chr1 27400001 27450000 0 25438
chr1 27450001 27500000 0 24796
chr1 27500001 27550000 0 22532
chr1 27550001 27600000 0 22545
chr1 27600001 27650000 0 23830
chr1 27650001 27700000 0 27904
chr1 27700001 27750000 0 25680
chr1 27750001 27800000 0 21612
chr1 27800001 27850000 0 24174
chr1 27850001 27900000 0 28217
chr1 27900001 27950000 0 27236
chr1 27950001 28000000 0 25439
chr1 28000001 28050000 0 22175
chr1 28050001 28100000 0 22049
chr1 28100001 28150000 0 20651
chr1 28150001 28200000 0 24388
chr1 28200001 28250000 0 23615
chr1 28250001 28300000 0 24739
chr1 28300001 28350000 0 20546
chr1 28350001 28400000 0 18946
chr1 28400001 28450000 0 21408
chr1 28450001 28500000 0 23551
chr1 28500001 28550000 0 23003
chr1 28550001 28600000 0 23393
chr1 28600001 28650000 0 23262
chr1 28650001 28700000 0 22972
chr1 28700001 28750000 0 21055
chr1 28750001 28800000 0 21145
chr1 28800001 28850000 0 23277
chr1 28850001 28900000 0 24297
chr1 28900001 28950000 0 24002
chr1 28950001 29000000 0 23888
chr1 29000001 29050000 0 22728
chr1 29050001 29100000 0 22009
chr1 29100001 29150000 0 24740
chr1 29150001 29200000 0 24769
chr1 29200001 29250000 0 24379
chr1 29250001 29300000 0 20281
chr1 29300001 29350000 0 19786
chr1 29350001 29400000 0 19850
chr1 29400001 29450000 0 22254
chr1 29450001 29500000 0 23710
chr1 29500001 29550000 0 23948
chr1 29550001 29600000 0 25205
chr1 29600001 29650000 0 25638
chr1 29650001 29700000 0 25029
chr1 29700001 29750000 0 23109
chr1 29750001 29800000 0 24853
chr1 29800001 29850000 0 24219
chr1 29850001 29900000 21918 13551
chr1 29900001 29950000 50000 0
chr1 29950001 30000000 50000 0
chr1 30000001 30050000 28082 10495
chr1 30050001 30100000 0 22663
chr1 30100001 30150000 0 23774
chr1 30150001 30200000 0 25195
chr1 30200001 30250000 0 23463
chr1 30250001 30300000 0 23237
chr1 30300001 30350000 0 23636
chr1 30350001 30400000 0 24317
chr1 30400001 30450000 0 24634
chr1 30450001 30500000 0 22137
chr1 30500001 30550000 0 24409
chr1 30550001 30600000 0 25832
chr1 30600001 30650000 0 22543
chr1 30650001 30700000 0 23171
chr1 30700001 30750000 0 25051
chr1 30750001 30800000 0 23301
chr1 30800001 30850000 0 23740
chr1 30850001 30900000 0 25275
chr1 30900001 30950000 0 22841
chr1 30950001 31000000 0 24630
chr1 31000001 31050000 0 21655
chr1 31050001 31100000 0 22371
chr1 31100001 31150000 0 25159
chr1 31150001 31200000 0 26601
chr1 31200001 31250000 0 26404
chr1 31250001 31300000 0 25933
chr1 31300001 31350000 0 24842
chr1 31350001 31400000 0 26339
chr1 31400001 31450000 0 20709
chr1 31450001 31500000 0 19624
chr1 31500001 31550000 0 21923
chr1 31550001 31600000 0 22874
chr1 31600001 31650000 0 24434
chr1 31650001 31700000 0 25145
chr1 31700001 31750000 0 22873
chr1 31750001 31800000 0 21401
chr1 31800001 31850000 0 21699
chr1 31850001 31900000 0 25076
chr1 31900001 31950000 0 22638
chr1 31950001 32000000 0 21972
chr1 32000001 32050000 0 23457
chr1 32050001 32100000 0 24912
chr1 32100001 32150000 0 26280
chr1 32150001 32200000 0 27701
chr1 32200001 32250000 0 28334
chr1 32250001 32300000 0 24367
chr1 32300001 32350000 0 22470
chr1 32350001 32400000 0 20580
chr1 32400001 32450000 0 23518
chr1 32450001 32500000 0 22709
chr1 32500001 32550000 0 22916
chr1 32550001 32600000 0 23336
chr1 32600001 32650000 0 22355
chr1 32650001 32700000 0 25678
chr1 32700001 32750000 0 25360
chr1 32750001 32800000 0 23487
chr1 32800001 32850000 0 26457
chr1 32850001 32900000 0 22883
chr1 32900001 32950000 0 22859
chr1 32950001 33000000 0 22397
chr1 33000001 33050000 0 21923
chr1 33050001 33100000 0 21943
chr1 33100001 33150000 0 21999
chr1 33150001 33200000 0 25456
chr1 33200001 33250000 0 26525
chr1 33250001 33300000 0 21985
chr1 33300001 33350000 0 23593
chr1 33350001 33400000 0 25001
chr1 33400001 33450000 0 23406
chr1 33450001 33500000 0 23051
chr1 33500001 33550000 0 24061
chr1 33550001 33600000 0 22723
chr1 33600001 33650000 0 25694
chr1 33650001 33700000 0 20695
chr1 33700001 33750000 0 24884
chr1 33750001 33800000 0 25415
chr1 33800001 33850000 0 24082
chr1 33850001 33900000 0 20312
chr1 33900001 33950000 0 22550
chr1 33950001 34000000 0 22368
chr1 34000001 34050000 0 22194
chr1 34050001 34100000 0 22656
chr1 34100001 34150000 0 22619
chr1 34150001 34200000 0 21965
chr1 34200001 34250000 0 22399
chr1 34250001 34300000 0 22738
chr1 34300001 34350000 0 22510
chr1 34350001 34400000 0 22761
chr1 34400001 34450000 0 23946
chr1 34450001 34500000 0 22464
chr1 34500001 34550000 0 22450
chr1 34550001 34600000 0 21738
chr1 34600001 34650000 0 23793
chr1 34650001 34700000 0 23110
chr1 34700001 34750000 0 21219
chr1 34750001 34800000 0 20510
chr1 34800001 34850000 0 22096
chr1 34850001 34900000 0 21523
chr1 34900001 34950000 0 22804
chr1 34950001 35000000 0 20519
chr1 35000001 35050000 0 20683
chr1 35050001 35100000 0 22770
chr1 35100001 35150000 0 22296
chr1 35150001 35200000 0 22953
chr1 35200001 35250000 0 25258
chr1 35250001 35300000 0 22812
chr1 35300001 35350000 0 24371
chr1 35350001 35400000 0 24515
chr1 35400001 35450000 0 21192
chr1 35450001 35500000 0 19614
chr1 35500001 35550000 0 21188
chr1 35550001 35600000 0 21173
chr1 35600001 35650000 0 21477
chr1 35650001 35700000 0 21851
chr1 35700001 35750000 0 20714
chr1 35750001 35800000 0 19970
chr1 35800001 35850000 0 18730
chr1 35850001 35900000 0 19800
chr1 35900001 35950000 0 21728
chr1 35950001 36000000 0 20002
chr1 36000001 36050000 0 24154
chr1 36050001 36100000 0 21907
chr1 36100001 36150000 0 22272
chr1 36150001 36200000 0 24017
chr1 36200001 36250000 0 21058
chr1 36250001 36300000 0 21686
chr1 36300001 36350000 0 21725
chr1 36350001 36400000 0 22238
chr1 36400001 36450000 0 18547
chr1 36450001 36500000 0 19714
chr1 36500001 36550000 0 20385
chr1 36550001 36600000 0 27811
chr1 36600001 36650000 0 26075
chr1 36650001 36700000 0 23882
chr1 36700001 36750000 0 21596
chr1 36750001 36800000 0 24689
chr1 36800001 36850000 0 26089
chr1 36850001 36900000 0 24022
chr1 36900001 36950000 0 24342
chr1 36950001 37000000 0 24246
chr1 37000001 37050000 0 24011
chr1 37050001 37100000 0 24543
chr1 37100001 37150000 0 23823
chr1 37150001 37200000 0 24273
chr1 37200001 37250000 0 23843
chr1 37250001 37300000 0 25403
chr1 37300001 37350000 0 25675
chr1 37350001 37400000 0 22344
chr1 37400001 37450000 0 25601
chr1 37450001 37500000 0 25209
chr1 37500001 37550000 0 25293
chr1 37550001 37600000 0 24123
chr1 37600001 37650000 0 22257
chr1 37650001 37700000 0 19299
chr1 37700001 37750000 0 24494
chr1 37750001 37800000 0 24673
chr1 37800001 37850000 0 22882
chr1 37850001 37900000 0 24332
chr1 37900001 37950000 0 25553
chr1 37950001 38000000 0 22584
chr1 38000001 38050000 0 22404
chr1 38050001 38100000 0 23942
chr1 38100001 38150000 0 24963
chr1 38150001 38200000 0 25264
chr1 38200001 38250000 0 23298
chr1 38250001 38300000 0 23749
chr1 38300001 38350000 0 22303
chr1 38350001 38400000 0 23076
chr1 38400001 38450000 0 23772
chr1 38450001 38500000 0 24936
chr1 38500001 38550000 0 25926
chr1 38550001 38600000 0 25137
chr1 38600001 38650000 0 23346
chr1 38650001 38700000 0 23653
chr1 38700001 38750000 0 24385
chr1 38750001 38800000 0 20974
chr1 38800001 38850000 0 21948
chr1 38850001 38900000 0 19736
chr1 38900001 38950000 0 21491
chr1 38950001 39000000 0 22169
chr1 39000001 39050000 0 23072
chr1 39050001 39100000 0 22297
chr1 39100001 39150000 0 22514
chr1 39150001 39200000 0 21529
chr1 39200001 39250000 0 23212
chr1 39250001 39300000 0 22778
chr1 39300001 39350000 0 21178
chr1 39350001 39400000 0 22088
chr1 39400001 39450000 0 22978
chr1 39450001 39500000 0 22669
chr1 39500001 39550000 0 23286
chr1 39550001 39600000 0 22982
chr1 39600001 39650000 0 21311
chr1 39650001 39700000 0 21478
chr1 39700001 39750000 0 20884
chr1 39750001 39800000 0 20144
chr1 39800001 39850000 0 20849
chr1 39850001 39900000 0 21252
chr1 39900001 39950000 0 20923
chr1 39950001 40000000 0 26619
chr1 40000001 40050000 0 23347
chr1 40050001 40100000 0 24487
chr1 40100001 40150000 0 25542
chr1 40150001 40200000 0 22476
chr1 40200001 40250000 0 25402
chr1 40250001 40300000 0 24380
chr1 40300001 40350000 0 21245
chr1 40350001 40400000 0 24175
chr1 40400001 40450000 0 24635
chr1 40450001 40500000 0 21698
chr1 40500001 40550000 0 21911
chr1 40550001 40600000 0 20858
chr1 40600001 40650000 0 20430
chr1 40650001 40700000 0 19822
chr1 40700001 40750000 0 20648
chr1 40750001 40800000 0 24186
chr1 40800001 40850000 0 21604
chr1 40850001 40900000 0 20791
chr1 40900001 40950000 0 20852
chr1 40950001 41000000 0 21011
chr1 41000001 41050000 0 20679
chr1 41050001 41100000 0 22692
chr1 41100001 41150000 0 24847
chr1 41150001 41200000 0 21173
